"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","last.tweet","community","count.numbers","number"
"25 in highland park. Guess I'll be eating a lot of candy #yyckidcount",FALSE,0,NA,2014-11-01 13:14:46,FALSE,NA,"528535620511989760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","00mblack",0,FALSE,FALSE,NA,NA,"528535620511989760","HIGHLAND PARK",1,25
"@nenshi #yyckidcount 80 kids in Richmond Hill (Sierra Nevada Way). Seem to be younger kids and so cute.",FALSE,0,"nenshi",2014-11-01 13:24:52,FALSE,"528382426834554880","528538163531108352","33798654","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","CDNHockeyFan8",0,FALSE,FALSE,NA,NA,"528538163531108352","RICHMOND",1,80
"@gccarra @emmawongchor I saw a #yyckidcount  of 0 for inglewood too. Wide swings last night",FALSE,0,"gccarra",2014-11-01 13:26:08,FALSE,"528537537896542208","528538480998363137","111772723","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","buzzbishop",0,FALSE,FALSE,NA,NA,"528538480998363137","INGLEWOOD",1,0
"80 kids in Coventry Hills #yyckidcount",FALSE,0,NA,2014-11-01 13:38:18,FALSE,NA,"528541543943389184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandalynnreid",0,FALSE,FALSE,NA,NA,"528541543943389184","COVENTRY HILLS",1,80
"We had 3 on Avery place, then went to friends who had 35 on Armstong. #acadia #yyckidcount",FALSE,0,NA,2014-11-01 13:56:55,FALSE,NA,"528546227236143105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlairCalgary",0,FALSE,FALSE,NA,NA,"528546227236143105","ACADIA",2,NA
"#yyckidcount Citadel 40",FALSE,0,NA,2014-11-01 14:05:19,FALSE,NA,"528548342347726854",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nancyjhamel",0,FALSE,FALSE,NA,NA,"528548342347726854","CITADEL",1,40
"100 amazing kids at my house in Royal Oak! #MyFirstHalloween #yyckidcount http://t.co/Uy6k93h2Lu",FALSE,2,NA,2014-11-01 14:09:59,FALSE,NA,"528549514945130496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riley_fisher",0,FALSE,FALSE,NA,NA,"528549514945130496","ROYAL OAK",4,NA
"#yyckidcount - Monterey Park - 100 kids lights out about 9",FALSE,0,NA,2014-11-01 14:12:45,FALSE,NA,"528550211975909376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoltonC125",0,FALSE,FALSE,NA,NA,"528550211975909376","MONTEREY PARK",2,NA
"had over 50 kids in charleswood #yyckidcount",FALSE,0,NA,2014-11-01 15:00:26,FALSE,NA,"528562213960044544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chef_Doobie",0,FALSE,FALSE,NA,NA,"528562213960044544","CHARLESWOOD",1,50
"About 36 kids at our place last night (Midnapore) #yyckidcount",FALSE,0,NA,2014-11-01 15:02:04,FALSE,NA,"528562622166470656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisa77soccer",0,FALSE,FALSE,"-114.0577657","50.912987","528562622166470656","MIDNAPORE",1,36
"@robdickinsonAB @SouthwoodYYC @YouthCentralYYC #yyckidcount  What a great night! http://t.co/61c4pBMvHF",FALSE,1,"robdickinsonAB",2014-11-01 15:15:19,FALSE,"528547552191606784","528565958911488000","261716710","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dothome7",2,FALSE,FALSE,NA,NA,"528565958911488000","SOUTHWOOD",2,NA
"#yyckidcount We had 19 kids in Edgemont....some of the costumes were amazing!  What a great night!@nenshi",FALSE,0,NA,2014-11-01 15:33:53,FALSE,NA,"528570630028152832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bloom_geo",0,FALSE,FALSE,NA,NA,"528570630028152832","EDGEMONT",1,19
"@nenshi #yyckidcount we had 32 in Evanston",FALSE,0,"nenshi",2014-11-01 15:36:11,FALSE,NA,"528571208242298880","33798654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","llloyd1231",0,FALSE,FALSE,NA,NA,"528571208242298880","EVANSTON",1,32
"#yyckidcount 100 trick-or-treaters at our house in Arbour Lake. Broke our previous highest count by about 10. http://t.co/oS7S1pJ2I5",FALSE,1,NA,2014-11-01 15:36:35,FALSE,NA,"528571309001682945",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","kelshaffner",0,FALSE,FALSE,NA,NA,"528571309001682945","ARBOUR LAKE",6,NA
"#yyckidcount 78 on copperpond blvd in copperfield!",FALSE,0,NA,2014-11-01 15:40:03,FALSE,NA,"528572183229255680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madeline014",0,FALSE,FALSE,NA,NA,"528572183229255680","COPPERFIELD",1,78
"#yyckidcount Erlton 0 kids same as last year. More candy for me!",FALSE,0,NA,2014-11-01 15:57:40,FALSE,NA,"528576618491424768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eddiherd",0,FALSE,FALSE,NA,NA,"528576618491424768","ERLTON",1,0
"Looks like auburn bay had tons of kiddies last night! Tweet your #yyckidcount",FALSE,0,NA,2014-11-01 16:02:04,FALSE,NA,"528577725385015296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuburnBayAngels",0,FALSE,FALSE,NA,NA,"528577725385015296","AUBURN BAY",1,NA
"RT @MountnbkrZ: @nenshi 93 kids at our house in Silverado. About twice as many as last year... #yyckidcount",FALSE,0,NA,2014-11-01 16:07:01,FALSE,NA,"528578967486615552",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","J_Weds",0,FALSE,FALSE,NA,NA,"528578967486615552","SILVERADO",1,93
"#yyckidcount 25 in Southwood. Including 2 groups of 3 teens! Very polite, and sang, decently dressed up too, eagerly wanted free candy.",FALSE,0,NA,2014-11-01 16:12:45,FALSE,NA,"528580412755673089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KGShoo",0,FALSE,FALSE,NA,NA,"528580412755673089","SOUTHWOOD",3,NA
"#yyckidcount #bowness 76kids on 5800 block of bow crescent",FALSE,0,NA,2014-11-01 16:19:41,FALSE,NA,"528582157766524928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mybowness",0,FALSE,FALSE,NA,NA,"528582157766524928","BOWNESS",2,NA
"#yyckidcount Lake Bonavista 200 (lost count).  (fewer Elsas than I expected)",FALSE,0,NA,2014-11-01 16:35:02,FALSE,NA,"528586018451369985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mstyczen",0,FALSE,FALSE,NA,NA,"528586018451369985","LAKE BONAVISTA",1,200
"Evergreen estates. 301 kids...!!.  @nenshi  #yyckidcount",FALSE,0,NA,2014-11-01 17:02:09,FALSE,NA,"528592843661930496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bergen9012",0,FALSE,FALSE,NA,NA,"528592843661930496","EVERGREEN",1,301
"#yyckidcount got around 130 kids last night in Evanston. Wow. Much business.",FALSE,0,NA,2014-11-01 17:06:48,FALSE,NA,"528594015084478464",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","nonarKitten",0,FALSE,FALSE,NA,NA,"528594015084478464","EVANSTON",1,130
"@platform_design tweet xx kids in inglewood #yyckidcount to add to the dataset! :)",FALSE,0,"platform_design",2014-11-01 17:13:50,FALSE,"528595126004641792","528595782988206081","317949101","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikebirdgeneau",0,FALSE,FALSE,NA,NA,"528595782988206081","INGLEWOOD",1,NA
"Only 26 last night in Woodlands. I was hoping for a big turnout with the nice weather but great kids, parents acs costumes! #yyckidcount",FALSE,0,NA,2014-11-01 17:17:10,FALSE,NA,"528596624553938945",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KozakMom",0,FALSE,FALSE,NA,NA,"528596624553938945","WOODLANDS",1,26
"@mikebirdgeneau @nenshi Tuscany 37 #yyckidcount",FALSE,0,"mikebirdgeneau",2014-11-01 17:23:49,FALSE,"528575997155622913","528598295631777793","29053790","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","desmarais_c",0,FALSE,FALSE,NA,NA,"528598295631777793","TUSCANY",1,37
"@mikebirdgeneau brentwood: 91 #yyckidcount",FALSE,1,"mikebirdgeneau",2014-11-01 17:39:03,FALSE,"528575997155622913","528602128466472960","29053790","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessgmitchell",0,FALSE,FALSE,NA,NA,"528602128466472960","BRENTWOOD",1,91
"@mikebirdgeneau @nenshi #yyckidcount we had about 50 kids in cougar ridge",FALSE,1,"mikebirdgeneau",2014-11-01 18:01:08,FALSE,"528575997155622913","528607689736486912","29053790","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rafichtner1",0,FALSE,FALSE,NA,NA,"528607689736486912","COUGAR RIDGE",1,50
"#yyckidcount 9 in brentwood! All princesses and ninjas.",FALSE,0,NA,2014-11-01 18:13:01,FALSE,NA,"528610677586284544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heymenoel",0,FALSE,FALSE,NA,NA,"528610677586284544","BRENTWOOD",1,9
"For those curious the #yyckidcount for Deer Run was 21.",FALSE,0,NA,2014-11-01 18:26:00,FALSE,NA,"528613947826384896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ctoverdrive",0,FALSE,FALSE,NA,NA,"528613947826384896","DEER RUN",1,21
"#yyckidcount Sundance 211",FALSE,0,NA,2014-11-01 18:42:47,FALSE,NA,"528618170320318464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinwinsor",0,FALSE,FALSE,NA,NA,"528618170320318464","SUNDANCE",1,211
"@nenshi #temple #yyckidcount around 80, maybe a little more. We left for the pub at 8pm though.",FALSE,0,"nenshi",2014-11-01 19:47:58,FALSE,"528332800282619905","528634572150280192","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xSARAHSODAx",0,FALSE,FALSE,"-113.95161849","51.09147879","528634572150280192","TEMPLE",2,NA
